   Sample,    Time,       Channel0, Channel1, Channel2, Channel3,
85,9.504369939000298,21.939462859434563,32.31067506694718,Open,Open
86,9.605020901999978,21.939462859434563,32.31067506694718,Open,Open
87,9.705945013000019,21.939462859434563,32.31067506694718,Open,Open
88,9.806745476000287,21.938823606915825,32.44731893723716,Open,Open
89,9.907529476000036,21.938823606915825,32.44731893723716,Open,Open
90,10.008197400999961,21.938823606915825,32.44731893723716,Open,Open
91,10.108949863999896,21.938823606915825,32.44731893723716,Open,Open
92,10.209761437999987,21.938823606915825,32.44731893723716,Open,Open
93,10.310565920000045,21.938823606915825,32.44731893723716,Open,Open
94,10.411373808999997,21.938823606915825,32.44731893723716,Open,Open
95,10.512369086000035,21.938823606915825,32.44731893723716,Open,Open
96,10.613250827000229,21.938823606915825,32.44731893723716,Open,Open
97,10.714138660000117,21.938823606915825,32.44731893723716,Open,Open
98,10.814994605000265,21.938823606915825,32.44731893723716,Open,Open
99,10.915713790000154,21.938823606915825,32.44731893723716,Open,Open
100,11.016557864000333,21.938823606915825,32.44731893723716,Open,Open
